01-07-21.142-color.jpg,2,[ 0.20820641  0.25706871  0.31535896  0.21936592]
01-07-20.405-color.jpg,2,[ 0.21237553  0.26960503  0.30200814  0.2160113 ]
01-07-30.072-color.jpg,1,[ 0.20174536  0.43677571  0.18367809  0.17780084]
01-07-35.137-color.jpg,2,[ 0.19169536  0.21207105  0.38258352  0.21365007]
01-07-22.838-color.jpg,2,[ 0.21024863  0.26433743  0.30768025  0.21773369]
01-07-20.171-color.jpg,2,[ 0.21291661  0.27326322  0.2980266   0.21579357]
01-07-35.107-color.jpg,2,[ 0.19169841  0.21210783  0.38223153  0.21396223]
01-07-35.574-color.jpg,1,[ 0.22181743  0.36656771  0.21898118  0.19263367]
01-07-47.405-color.jpg,2,[ 0.1889651   0.20223415  0.36925775  0.239543  ]
01-07-27.844-color.jpg,3,[ 0.1876622   0.189442    0.26165384  0.36124196]
01-07-41.704-color.jpg,2,[ 0.19058081  0.21000974  0.3857211   0.21368835]
01-07-51.771-color.jpg,1,[ 0.20105384  0.43742141  0.18375201  0.17777274]
01-07-51.639-color.jpg,1,[ 0.20111281  0.43744509  0.1837417   0.1777004 ]
01-07-31.405-color.jpg,1,[ 0.19693767  0.44597135  0.18070638  0.17638461]
01-07-25.174-color.jpg,2,[ 0.19481121  0.22151297  0.36845769  0.21521813]
01-07-24.108-color.jpg,2,[ 0.19313124  0.21645274  0.37642472  0.21399131]
01-07-41.959-color.jpg,1,[ 0.21977059  0.37673616  0.21305679  0.19043646]
01-07-27.141-color.jpg,3,[ 0.18717996  0.19415869  0.27206319  0.34659816]
01-07-31.878-color.jpg,1,[ 0.19543651  0.44712748  0.18092222  0.17651379]
01-07-26.673-color.jpg,2,[ 0.19160435  0.21325908  0.38156769  0.21356888]
01-07-51.138-color.jpg,1,[ 0.20180227  0.43808988  0.18276065  0.17734721]
01-07-23.437-color.jpg,2,[ 0.20845738  0.25877741  0.3141728   0.21859241]
01-07-37.360-color.jpg,0,[ 0.34691776  0.29661356  0.18109833  0.17537034]
01-07-44.372-color.jpg,1,[ 0.19851367  0.44040499  0.18341773  0.1776636 ]
01-07-47.873-color.jpg,1,[ 0.28947291  0.3503232   0.18336277  0.17684112]
01-07-24.438-color.jpg,2,[ 0.1966081   0.22485536  0.36317835  0.21535818]
01-07-34.307-color.jpg,2,[ 0.21121417  0.27125683  0.30173406  0.21579493]
01-07-37.905-color.jpg,0,[ 0.34666546  0.29687409  0.18106334  0.1753971 ]
01-07-30.805-color.jpg,1,[ 0.20413438  0.4374394   0.18178276  0.17664346]
01-07-31.073-color.jpg,1,[ 0.19250008  0.45220124  0.17940997  0.17588871]
01-07-33.638-color.jpg,2,[ 0.19399629  0.2189009   0.37180033  0.21530248]
01-07-19.908-color.jpg,2,[ 0.21102689  0.26722035  0.30333654  0.21841622]
01-07-49.777-color.jpg,0,[ 0.34416057  0.30038731  0.18041558  0.17503653]
01-07-19.574-color.jpg,2,[ 0.20851716  0.25963309  0.31260658  0.21924318]
01-07-50.775-color.jpg,1,[ 0.21513126  0.42489686  0.18292894  0.17704294]
01-07-41.377-color.jpg,2,[ 0.19218423  0.21381999  0.37996694  0.21402884]
01-07-29.414-color.jpg,3,[ 0.19270669  0.19639324  0.26721385  0.34368623]
01-07-32.572-color.jpg,1,[ 0.19544591  0.44678226  0.18116253  0.1766093 ]
01-07-50.205-color.jpg,0,[ 0.3502518   0.29445082  0.18027273  0.17502465]
01-07-22.540-color.jpg,2,[ 0.21063411  0.2656351   0.30634479  0.217386  ]
01-07-43.574-color.jpg,1,[ 0.19780898  0.44206501  0.1827725   0.1773535 ]
01-07-35.609-color.jpg,1,[ 0.21617831  0.39780844  0.20062538  0.18538787]
01-07-50.472-color.jpg,0,[ 0.32372112  0.31677169  0.18296106  0.17654614]
01-07-44.106-color.jpg,1,[ 0.19704033  0.44334906  0.18238002  0.17723058]
01-07-51.507-color.jpg,1,[ 0.19860281  0.44235392  0.18204356  0.17699971]
01-07-24.738-color.jpg,2,[ 0.19798016  0.22879582  0.35661012  0.21661391]
01-07-50.240-color.jpg,0,[ 0.3500855   0.29454627  0.18034306  0.17502518]
01-07-44.138-color.jpg,1,[ 0.19675627  0.44390206  0.18219398  0.1771477 ]
01-07-39.906-color.jpg,2,[ 0.19189321  0.21379828  0.38006536  0.21424316]
01-07-45.551-color.jpg,3,[ 0.18537377  0.1891885   0.19982996  0.42560777]
01-07-46.973-color.jpg,3,[ 0.17959323  0.18098014  0.20776167  0.43166496]
01-07-48.872-color.jpg,0,[ 0.35399066  0.29078463  0.18025115  0.17497356]
01-07-29.772-color.jpg,2,[ 0.20105807  0.23140902  0.35327148  0.21426143]
01-07-22.772-color.jpg,2,[ 0.20965749  0.26252719  0.30964343  0.21817188]
01-07-33.804-color.jpg,2,[ 0.19016142  0.20984533  0.38694045  0.2130528 ]
01-07-50.139-color.jpg,0,[ 0.34367916  0.30079449  0.18044204  0.17508431]
01-07-27.414-color.jpg,3,[ 0.18856808  0.19040209  0.25171188  0.36931795]
01-07-28.606-color.jpg,3,[ 0.18039294  0.18463315  0.21364458  0.42132933]
01-07-33.211-color.jpg,2,[ 0.18980829  0.20862877  0.38920429  0.21235865]
01-07-39.637-color.jpg,2,[ 0.19201735  0.21405063  0.37891561  0.2150164 ]
01-07-24.872-color.jpg,2,[ 0.19244075  0.21542931  0.37783263  0.21429731]
01-07-21.072-color.jpg,2,[ 0.2088469   0.25914785  0.31241999  0.21958526]
01-07-40.274-color.jpg,2,[ 0.19223523  0.21370579  0.37987714  0.21418185]
01-07-50.944-color.jpg,1,[ 0.20371511  0.43704331  0.18225239  0.17698919]
01-07-33.281-color.jpg,2,[ 0.1904456   0.20991037  0.38630159  0.21334244]
01-07-36.371-color.jpg,0,[ 0.34971823  0.29380467  0.18107103  0.17540608]
01-07-28.339-color.jpg,3,[ 0.18118012  0.18099532  0.21652523  0.42129932]
01-07-29.205-color.jpg,3,[ 0.17880344  0.17865778  0.19982153  0.44271725]
01-07-31.847-color.jpg,1,[ 0.19672545  0.44533681  0.18127572  0.17666202]
01-07-30.357-color.jpg,2,[ 0.21327288  0.27460181  0.2959826   0.2161427 ]
01-07-49.380-color.jpg,0,[ 0.34563525  0.29882291  0.18052454  0.1750173 ]
01-07-26.973-color.jpg,2,[ 0.18363096  0.19496404  0.41626494  0.20514005]
01-07-20.139-color.jpg,2,[ 0.21279683  0.27297722  0.29822914  0.2159968 ]
01-07-23.308-color.jpg,2,[ 0.21064747  0.26578033  0.30601508  0.21755712]
01-07-36.238-color.jpg,0,[ 0.34423669  0.29863251  0.18148885  0.17564196]
01-07-51.046-color.jpg,1,[ 0.20292322  0.43744916  0.18247583  0.17715179]
01-07-51.238-color.jpg,1,[ 0.20128182  0.43887372  0.18260147  0.177243  ]
01-07-33.139-color.jpg,2,[ 0.19068347  0.2098882   0.38431432  0.21511401]
01-07-20.774-color.jpg,2,[ 0.20969979  0.26287906  0.30836488  0.21905627]
01-07-35.371-color.jpg,2,[ 0.19623465  0.22180228  0.36348639  0.21847668]
01-07-48.671-color.jpg,0,[ 0.35366397  0.29022311  0.18079139  0.17532153]
01-07-35.873-color.jpg,0,[ 0.3315147   0.30917109  0.18283493  0.17647928]
01-07-31.172-color.jpg,1,[ 0.19182013  0.45339273  0.17905112  0.17573603]
01-07-49.838-color.jpg,0,[ 0.34511448  0.29960308  0.18031008  0.17497236]
01-07-51.972-color.jpg,1,[ 0.2014793   0.43643162  0.18416573  0.17792335]
01-07-24.037-color.jpg,2,[ 0.18979316  0.20887452  0.38920772  0.21212461]
01-07-40.043-color.jpg,2,[ 0.19184029  0.21328901  0.38074503  0.21412568]
01-07-29.907-color.jpg,1,[ 0.20598903  0.41856622  0.19338937  0.18205538]
01-07-25.446-color.jpg,2,[ 0.19247224  0.2159684   0.37694691  0.21461245]
01-07-33.473-color.jpg,2,[ 0.19199041  0.21438835  0.37874342  0.21487781]
01-07-28.803-color.jpg,3,[ 0.18046962  0.18460254  0.21174183  0.423186  ]
01-07-45.941-color.jpg,3,[ 0.18297595  0.18640161  0.23192439  0.39869804]
01-07-46.754-color.jpg,3,[ 0.18351507  0.18542507  0.23252855  0.39853131]
01-07-25.330-color.jpg,2,[ 0.19201915  0.21465862  0.37932616  0.21399607]
01-07-32.972-color.jpg,2,[ 0.19413084  0.2196168   0.36998539  0.21626698]
01-07-20.873-color.jpg,2,[ 0.2094216   0.26065727  0.31001694  0.21990419]
01-07-32.707-color.jpg,1,[ 0.20578167  0.42622679  0.18829664  0.1796949 ]
01-07-39.037-color.jpg,1,[ 0.21949633  0.37051647  0.2176785   0.1923087 ]
01-07-22.039-color.jpg,2,[ 0.20999452  0.26433435  0.30784023  0.2178309 ]
01-07-22.204-color.jpg,2,[ 0.21044751  0.2654676   0.30658767  0.21749722]
01-07-32.337-color.jpg,1,[ 0.19385423  0.4497407   0.18020352  0.17620154]
01-07-37.548-color.jpg,0,[ 0.34557289  0.29793293  0.18108475  0.17540943]
01-07-39.538-color.jpg,2,[ 0.19254375  0.21552949  0.37635073  0.21557603]
01-07-25.839-color.jpg,2,[ 0.19660831  0.22645519  0.36061202  0.21632449]
01-07-26.476-color.jpg,2,[ 0.19257265  0.2159211   0.37676031  0.21474594]
01-07-35.237-color.jpg,2,[ 0.19184937  0.21223715  0.38256157  0.21335191]
01-07-41.005-color.jpg,2,[ 0.19065958  0.21073008  0.38511586  0.21349448]
01-07-32.238-color.jpg,1,[ 0.19582933  0.44640578  0.18116632  0.17659856]
01-07-31.611-color.jpg,1,[ 0.18956122  0.45700293  0.17804291  0.17539294]
01-07-43.073-color.jpg,1,[ 0.19525333  0.44732077  0.18079953  0.17662637]
01-07-41.416-color.jpg,2,[ 0.19098674  0.21078216  0.38513677  0.21309433]
01-07-31.045-color.jpg,1,[ 0.1919117   0.45304518  0.17922402  0.17581911]
01-07-44.307-color.jpg,1,[ 0.19723102  0.44300278  0.18246599  0.17730022]
01-07-51.679-color.jpg,1,[ 0.20111035  0.43736237  0.18378999  0.17773729]
01-07-45.069-color.jpg,2,[ 0.17580333  0.17886169  0.44686746  0.19846753]
01-07-20.705-color.jpg,2,[ 0.20853604  0.25853156  0.31423488  0.21869753]
01-07-47.472-color.jpg,2,[ 0.19122235  0.20813388  0.37879336  0.22185041]
01-07-50.977-color.jpg,1,[ 0.20371511  0.43704331  0.18225239  0.17698919]
01-07-33.906-color.jpg,2,[ 0.19068552  0.21106332  0.38445386  0.2137973 ]
01-07-37.514-color.jpg,0,[ 0.3467011   0.29684116  0.18108009  0.17537765]
01-07-42.505-color.jpg,1,[ 0.19815364  0.44136146  0.18296897  0.17751593]
01-07-45.141-color.jpg,3,[ 0.18528835  0.1915495   0.28821997  0.33494219]
01-07-29.637-color.jpg,2,[ 0.19225584  0.20689553  0.38435913  0.21648951]
01-07-44.844-color.jpg,2,[ 0.19402574  0.21876287  0.36924986  0.21796153]
01-07-51.274-color.jpg,1,[ 0.20023933  0.44030746  0.18229247  0.17716074]
01-07-31.911-color.jpg,1,[ 0.19671591  0.44532332  0.18131623  0.17664455]
01-07-25.042-color.jpg,2,[ 0.19540587  0.2226733   0.36627783  0.21564301]
01-07-39.105-color.jpg,2,[ 0.20824484  0.26255157  0.31348785  0.21571574]
01-07-32.172-color.jpg,1,[ 0.19555227  0.44690658  0.18101309  0.17652806]
01-07-43.139-color.jpg,1,[ 0.1965859   0.44480007  0.18164287  0.17697115]
01-07-42.773-color.jpg,1,[ 0.19851768  0.44075867  0.18314785  0.1775758 ]
01-07-38.915-color.jpg,1,[ 0.25082033  0.38903881  0.18337515  0.17676571]
01-07-26.450-color.jpg,2,[ 0.19259267  0.21604359  0.37700211  0.21436163]
01-07-37.938-color.jpg,0,[ 0.34702248  0.29652074  0.18108628  0.1753705 ]
01-07-50.762-color.jpg,1,[ 0.25988099  0.37804821  0.18456091  0.1775099 ]
01-07-27.512-color.jpg,3,[ 0.180711   0.1821923  0.2173492  0.4197475]
01-07-25.009-color.jpg,2,[ 0.19340916  0.21775509  0.37401603  0.21481971]
01-07-26.007-color.jpg,2,[ 0.19495964  0.22225474  0.36718866  0.21559697]
01-07-32.040-color.jpg,1,[ 0.19607781  0.44621862  0.18112874  0.17657483]
01-07-34.041-color.jpg,2,[ 0.19224528  0.21466677  0.37790763  0.21518032]
01-07-29.507-color.jpg,2,[ 0.17687693  0.17876275  0.45253176  0.19182857]
01-07-20.238-color.jpg,2,[ 0.21259933  0.27186579  0.29978419  0.2157507 ]
01-07-50.705-color.jpg,1,[ 0.30210866  0.33581203  0.18453882  0.1775405 ]
01-08-08.078-color.jpg,2,[ 0.21016163  0.26392597  0.30905948  0.21685291]
01-07-29.138-color.jpg,3,[ 0.17845612  0.17815266  0.1987668   0.44462442]
01-07-37.675-color.jpg,0,[ 0.34490549  0.29863515  0.18105656  0.1754028 ]
01-07-45.583-color.jpg,3,[ 0.18310467  0.18691959  0.23473218  0.39524356]
01-07-33.510-color.jpg,2,[ 0.18959239  0.20880623  0.38898523  0.21261615]
01-07-39.005-color.jpg,1,[ 0.20795002  0.41572627  0.19398493  0.18233879]
01-07-23.205-color.jpg,2,[ 0.20994608  0.26381813  0.30857711  0.21765867]
01-07-34.341-color.jpg,2,[ 0.19216403  0.21430009  0.37853914  0.21499674]
01-07-47.638-color.jpg,1,[ 0.22303615  0.36373434  0.220486    0.19274352]
01-07-50.919-color.jpg,1,[ 0.20226733  0.43977423  0.18136065  0.17659779]
01-07-40.210-color.jpg,2,[ 0.19340106  0.21634225  0.37511091  0.21514578]
01-07-23.681-color.jpg,2,[ 0.19004097  0.2098563   0.38769323  0.21240949]
01-07-35.437-color.jpg,2,[ 0.20262182  0.23923873  0.33921198  0.21892747]
01-07-32.878-color.jpg,2,[ 0.19213427  0.21234572  0.37922845  0.21629156]
01-07-22.638-color.jpg,2,[ 0.21046368  0.26523063  0.30651778  0.21778792]
01-07-38.841-color.jpg,1,[ 0.31135929  0.3274191   0.18407246  0.17714914]
01-07-45.891-color.jpg,3,[ 0.18072629  0.18358823  0.21455348  0.421132  ]
01-07-40.108-color.jpg,2,[ 0.19145618  0.21223085  0.38231739  0.21399557]
01-07-23.138-color.jpg,2,[ 0.21049618  0.26554186  0.30651086  0.21745109]
01-07-38.939-color.jpg,1,[ 0.20489037  0.43760763  0.18120296  0.17629905]
01-07-42.238-color.jpg,1,[ 0.19648049  0.44429813  0.18208638  0.17713501]
01-07-31.572-color.jpg,1,[ 0.19076391  0.45534763  0.17839649  0.17549197]
01-07-34.639-color.jpg,2,[ 0.19111759  0.21205599  0.38283965  0.21398677]
01-07-41.504-color.jpg,2,[ 0.19160514  0.21219233  0.3829578   0.21324473]
01-07-42.445-color.jpg,1,[ 0.1938412   0.44803814  0.18128173  0.17683892]
01-07-29.472-color.jpg,3,[ 0.19194912  0.19832889  0.27681631  0.33290567]
01-07-21.804-color.jpg,2,[ 0.21058859  0.26619016  0.30568688  0.21753438]
01-07-37.477-color.jpg,0,[ 0.3467011   0.29684116  0.18108009  0.17537765]
01-07-39.274-color.jpg,2,[ 0.19188729  0.21449953  0.37906834  0.21454484]
01-07-35.073-color.jpg,2,[ 0.1919162   0.21260785  0.38202009  0.21345586]
01-07-27.038-color.jpg,2,[ 0.18856046  0.20321532  0.39254192  0.2156823 ]
01-07-32.637-color.jpg,1,[ 0.20304698  0.43431319  0.18457662  0.1780632 ]
01-07-43.905-color.jpg,1,[ 0.19684764  0.4431358   0.18267123  0.17734533]
01-07-20.271-color.jpg,2,[ 0.21237745  0.27096845  0.30100171  0.21565239]
01-07-47.213-color.jpg,3,[ 0.17950366  0.18115022  0.21169512  0.427651  ]
01-07-31.752-color.jpg,1,[ 0.19589336  0.44654809  0.18101819  0.17654035]
01-07-47.438-color.jpg,2,[ 0.18855878  0.20236418  0.38224083  0.22683622]
01-07-39.172-color.jpg,2,[ 0.19488182  0.22219315  0.36497587  0.21794916]
01-07-47.138-color.jpg,3,[ 0.18311925  0.18555384  0.23375161  0.3975753 ]
01-07-25.681-color.jpg,2,[ 0.19290458  0.21717469  0.37450906  0.21541167]
01-07-38.652-color.jpg,0,[ 0.32492904  0.31635798  0.18253134  0.17618164]
01-07-44.542-color.jpg,1,[ 0.2013847   0.43379536  0.18601783  0.17880212]
01-07-49.989-color.jpg,0,[ 0.34615957  0.29806455  0.18060923  0.17516665]
01-07-49.908-color.jpg,0,[ 0.34517596  0.29895033  0.18067214  0.17520157]
01-07-46.343-color.jpg,3,[ 0.18313107  0.18493903  0.23419465  0.39773524]
01-07-24.504-color.jpg,2,[ 0.19227523  0.21439486  0.37963718  0.21369273]
01-07-21.571-color.jpg,2,[ 0.21030213  0.26518137  0.30718071  0.21733579]
01-07-26.644-color.jpg,2,[ 0.19160435  0.21325908  0.38156769  0.21356888]
01-07-27.883-color.jpg,3,[ 0.18784974  0.18887999  0.25764269  0.36562758]
01-07-46.784-color.jpg,3,[ 0.18301475  0.18495297  0.23127495  0.40075734]
01-07-37.710-color.jpg,0,[ 0.344007    0.29954539  0.1810551   0.17539251]
01-07-43.410-color.jpg,1,[ 0.1965427   0.44463425  0.18182187  0.17700117]
01-07-39.771-color.jpg,2,[ 0.19170068  0.21349941  0.38119613  0.21360377]
01-07-33.873-color.jpg,2,[ 0.19068552  0.21106332  0.38445386  0.2137973 ]
01-07-46.509-color.jpg,3,[ 0.18159094  0.18316484  0.21458851  0.42065571]
01-07-39.738-color.jpg,2,[ 0.19123067  0.21256053  0.38263348  0.21357533]
01-07-21.704-color.jpg,2,[ 0.21025782  0.26493819  0.30713689  0.2176671 ]
01-07-34.377-color.jpg,2,[ 0.21159291  0.27300659  0.30006635  0.21533414]
01-07-36.538-color.jpg,0,[ 0.34791048  0.29558169  0.18104379  0.17546404]
01-07-41.872-color.jpg,2,[ 0.2096261   0.26063218  0.3133701   0.21637163]
01-07-40.871-color.jpg,2,[ 0.19167746  0.2129883   0.38119778  0.21413646]
01-07-38.205-color.jpg,0,[ 0.34926388  0.29446832  0.18093655  0.17533125]
01-07-40.974-color.jpg,2,[ 0.19029009  0.21013736  0.38676202  0.21281053]
01-07-45.777-color.jpg,3,[ 0.18313058  0.18684397  0.22679101  0.40323444]
01-07-28.574-color.jpg,3,[ 0.18046745  0.18238154  0.21207785  0.42507315]
01-07-36.006-color.jpg,0,[ 0.34676905  0.29587669  0.18160355  0.1757507 ]
01-07-35.907-color.jpg,0,[ 0.33728286  0.30408016  0.18239588  0.1762411 ]
01-07-38.741-color.jpg,0,[ 0.32657504  0.31404349  0.18291674  0.17646473]
01-07-24.772-color.jpg,2,[ 0.19829632  0.22991603  0.35504379  0.21674385]
01-07-50.372-color.jpg,0,[ 0.34089771  0.30213147  0.18135906  0.17561177]
01-07-44.906-color.jpg,2,[ 0.1851228   0.197456    0.40516612  0.21225508]
01-07-24.172-color.jpg,2,[ 0.1992585   0.23069828  0.35373398  0.21630924]
01-07-21.437-color.jpg,2,[ 0.21078725  0.26653274  0.30544846  0.21723155]
01-07-45.840-color.jpg,3,[ 0.18273299  0.18647992  0.23177863  0.39900846]
01-07-48.571-color.jpg,0,[ 0.35166378  0.29198879  0.18091803  0.1754294 ]
01-07-28.507-color.jpg,3,[ 0.18038586  0.18240835  0.21172022  0.42548558]
01-07-34.772-color.jpg,2,[ 0.1926107   0.21492659  0.37815954  0.21430317]
01-07-46.908-color.jpg,3,[ 0.18110396  0.18278802  0.21837148  0.41773654]
01-07-34.704-color.jpg,2,[ 0.19235861  0.21459605  0.3782561   0.21478924]
01-07-39.872-color.jpg,2,[ 0.19168917  0.21325713  0.38117046  0.21388324]
01-07-51.438-color.jpg,1,[ 0.19912687  0.44154761  0.18222329  0.17710223]
01-07-21.772-color.jpg,2,[ 0.21011824  0.26446172  0.30774575  0.21767429]
01-07-34.578-color.jpg,2,[ 0.19316649  0.21646839  0.37422138  0.21614374]
01-07-25.578-color.jpg,2,[ 0.19529645  0.22312338  0.36563484  0.21594534]
01-07-36.675-color.jpg,0,[ 0.34827414  0.29532743  0.18100687  0.17539156]
01-07-28.976-color.jpg,3,[ 0.18134092  0.18300687  0.21517264  0.42047957]
01-07-33.957-color.jpg,2,[ 0.19212594  0.21439588  0.37849694  0.21498124]
01-07-27.445-color.jpg,3,[ 0.18856808  0.19040209  0.25171188  0.36931795]
01-07-34.738-color.jpg,2,[ 0.19284655  0.21569551  0.37685583  0.2146021 ]
01-07-33.867-color.jpg,2,[ 0.19016142  0.20984533  0.38694045  0.2130528 ]
01-07-36.171-color.jpg,0,[ 0.34617168  0.29668598  0.18145429  0.17568804]
01-07-35.805-color.jpg,1,[ 0.30888669  0.33171335  0.1829585   0.17644146]
01-07-37.146-color.jpg,0,[ 0.34521076  0.29822852  0.18114097  0.17541974]
01-07-31.338-color.jpg,1,[ 0.18837572  0.45800408  0.1781221   0.1754981 ]
01-07-40.512-color.jpg,2,[ 0.19197227  0.21264537  0.38229321  0.21308915]
01-07-23.472-color.jpg,2,[ 0.20645055  0.25256661  0.32243203  0.21855081]
